Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos,Cluster
14040,-0.6782677542834983,1.1336423031057203,1.132927830310048,-0.1173902465544055,6,1,-0.1357321783558625,1.0255355451604158,0.0252267410634845,1
14041,1.3562544926936209,-0.5099935103540804,-0.5846214075447054,-0.2084603584926542,4,1,-0.4681235353162907,-0.5112820152892367,0.038866897322405,1
14044,-0.8043001058661517,0.9339482323115388,-0.331744100229828,-0.2464676537639926,6,1,-0.4447885282300703,-0.3189246890670254,-0.0601550167677109,1
14045,-0.0571083071975637,-0.6252016281199542,0.1661533735281536,2.633032417347108,3,1,-0.0271834427083998,1.1846729335654549,0.2858164141241613,1
14046,1.5182960875856035,-0.571437839829213,-0.5795876948905425,-0.1565556588561726,0,1,-0.4572242294141239,-0.5112820152892367,0.038866897322405,0
14047,-0.9663417007581346,-0.4255075573257728,-0.0074751000850843,0.1511876211386262,3,1,-0.3393104418289155,0.2363168529277871,0.3056086915737138,1
14048,1.707344614959584,-0.0184388745530184,-0.4518461106983573,-0.2285694814755507,0,1,-0.1806302523251512,-0.5112820152892367,0.038866897322405,0
14049,-0.8943232141394756,3.076819222756793,2.154900061510824,-0.1567662255889778,2,1,0.9012703973938502,4.618013400826285,1.4272316072240436,2
14050,-0.7592885517294898,-0.2565356512691578,-0.2854913024233056,-0.133814451713211,3,1,-0.2199769607637196,0.3216216872385009,-1.3266186661696588,1
14051,-1.0383601873767938,0.9416287734959304,7.06433737172768,0.5033604817553221,1,1,0.6661207962765288,3.080043214155132,0.4860272362866711,2
14052,-0.8673162816574784,-0.2411745689003746,-0.5431105846255525,-0.2369921507877587,6,1,-0.3782417346790712,-0.5112820152892367,0.038866897322405,1
14053,0.077926355212422,-0.6405627104887374,-0.525858498721452,0.4056575177337095,6,1,-0.4802059191184469,-0.333145474300924,-0.2531751170326131,1
14054,-0.4532099836001887,-0.6252016281199542,-0.6088257527727283,-0.1170743964551977,2,1,-0.5205322802977307,-0.5112820152892367,0.038866897322405,0
14055,-0.0841152396795609,-0.5944794633823878,-0.2957367372164545,0.4846200425356593,3,1,0.1573874162773089,-0.5112820152892367,0.038866897322405,1
14056,-1.029357876549461,7.823393674710796,3.407359962602065,-0.2010905228444722,3,1,0.1800279551762461,1.485049979538024,0.0250585236055154,2
14057,-0.8313070383481489,1.5099888211409085,2.4200550785705794,-0.0488507750263131,1,1,-0.0143150980635931,0.9295464964780288,0.0040755180936656,2
14059,1.3562544926936209,-0.609840545751171,-0.5637596848650264,-0.0376907381876375,4,1,-0.4229524433700811,-0.5112820152892367,0.038866897322405,1
14060,-1.0023509440674645,0.8801844440207978,2.381713813422859,0.0407453697822991,2,1,-0.1138104407972316,0.8572983652368475,-0.0503875807242025,2
14062,-0.9573393899308024,0.1812551962411629,4.520018136904361,0.7132955143621057,3,1,0.7810099935305405,1.95918048813908,-0.1143532013069198,2
14064,-0.7772931733841546,-0.0568415804749764,0.0148403667206496,-0.1011766081284051,3,1,-0.2571769984425783,0.2643015086735132,-0.5297585758505801,1
14066,1.3562544926936209,-0.6175210869355626,-0.5791130029310144,-0.0499036086903391,4,1,-0.4561963970304226,-0.5112820152892367,0.038866897322405,1
14067,-0.4712146052548535,-0.271896733637941,-0.4692663166714574,-0.2034067569053294,4,1,-0.4189374731212476,-0.2357149392401661,-0.4129054540031607,1
14068,1.8423792773695693,-0.4869518868009055,-0.5230894622908713,-0.1626620941075233,6,1,-0.3348907625789996,-0.5112820152892367,0.038866897322405,1
14071,-1.0113532548947963,1.801849386147789,0.0495818845086148,-0.2327808161316547,1,1,-0.2383708777970422,0.2394376646305294,-0.2971539206865729,0
14073,-0.7502862409021573,-0.571437839829213,-0.5798596538256888,-0.156976792321783,0,1,-0.4578130917172862,-0.5112820152892367,0.038866897322405,0
14075,-1.0023509440674645,-0.3410216042974653,-0.1886244744320961,-0.0486402082935079,2,1,-0.2832457541604489,-0.483323972987173,0.0656802884849487,0
14076,0.1229379093490839,-0.3179799807442905,-0.5939866843295625,-0.2513106886185123,1,1,-0.4884018117197324,-0.5112820152892367,0.038866897322405,0
14077,-0.6782677542834983,-0.3487021454818569,-0.4075959195960942,-0.1541341414289128,3,1,-0.5125837098637733,-0.3525787146273301,0.0419053448085443,1
14078,-0.1291267938162228,-0.1720496982408502,-0.1356617079893271,-0.1093887107078079,2,1,-0.43227252764104,-0.2494962776298174,0.1413526761334868,0
14079,0.077926355212422,-0.5791183810136047,-0.4690685283549873,0.0497997392929227,6,1,-0.2179212959963168,-0.5112820152892367,0.038866897322405,1
14080,-0.7502862409021573,-0.6405627104887374,-0.6319966540471954,-0.1592930263826401,0,1,-0.5707033485271541,-0.5112820152892367,0.038866897322405,0
14081,1.6803376824775866,0.5038379259856097,-0.1924516783557917,-0.2149879272096154,3,1,-0.1192493871609847,-0.1883103136175767,0.5683557142297002,1
14082,2.2384809537721946,-0.4485491808789476,-0.5644272204331128,-0.2131981099807711,4,1,-0.4243978326596612,-0.5112820152892367,0.038866897322405,1
14083,-1.0023509440674645,0.7188930791485744,-0.1509606342682859,-0.2200415287969402,0,1,-0.4377935578409915,0.6828995829870619,0.0535437919239212,0
14085,-1.020355565722129,2.7849586577499124,1.545128571249467,-0.1751908147094327,3,1,-0.1432385667330816,1.0732574943617543,-0.2385705402167658,2
14087,-1.020355565722129,-0.1413275335032839,-0.5584095109045113,-0.2496261547560707,2,1,-0.4113679158787803,-0.5112820152892367,0.038866897322405,0
14089,-0.5342307810461802,-0.5637572986448215,-0.5749347247455845,-0.1582401927186142,4,1,-0.4471493307363844,-0.5112820152892367,0.038866897322405,1
14090,1.878388520678899,-0.6636043340419121,-0.6168065113422951,0.5242065883030367,2,1,-0.5378127122487101,-0.5112820152892367,0.038866897322405,0
14092,-0.975344011585467,0.9723509382334968,1.36136839112505,-0.0787512510846514,2,1,-0.2227090871851683,0.1431953257566471,0.0585304176709513,0
14093,-0.9303324574488052,0.1351719491348133,-0.4355681322528718,-0.2348864834597067,6,1,-0.1453841668340582,-0.5112820152892367,0.038866897322405,1
14098,-0.7142769975928278,-0.5099935103540804,-0.5816842510451251,-0.2054071408669788,3,1,-0.4617638224421383,-0.5112820152892367,0.038866897322405,1
14099,-0.8943232141394756,1.2488504208715945,0.8803768737173464,-0.148554123009575,2,1,-0.2871747148243962,0.1120839624992494,0.103252417583141,0
14100,0.194956395967743,-0.4715908044321223,-0.5581721649247472,-0.200353539279654,0,1,-0.4108539996869296,-0.5112820152892367,0.038866897322405,0
14101,-0.3811914969815296,-0.402465933772598,2.300803557862872,1.5186079839755906,4,1,0.4469916814037239,0.4686182319837772,0.0990253906065976,1
14102,-0.9933486332401318,-0.064522121659368,0.018074205694935,-0.0980181071363271,2,1,-0.1340601663011262,1.3276492119914656,-0.8769042274841076,0
14104,0.3479956800323935,-0.5099935103540804,-0.5476349923648051,-0.1708741966869261,0,1,-0.5037818244195973,-0.487985816871905,0.0006744597974275,0
14105,1.1131921003556462,-0.1029248275813259,-0.0284307722150866,-0.0991762241667557,3,1,0.7361748207618166,-0.5112820152892367,0.038866897322405,1
14107,-0.5792423351828421,0.273421690453862,0.6821237547035865,-0.0479032247286897,4,1,-0.2060629857718573,0.2612410784828598,0.0769620595650289,1
14108,-0.7682908625568222,-0.4101464749569896,-0.3588954913732549,-0.0941226225794309,2,1,-0.2994466052222975,-0.4549797924898218,0.1311703319112968,0
14109,-0.390193807808862,-0.6021600045667794,-0.5832418340373268,-0.1106521111046391,2,1,-0.4651363974511585,-0.5112820152892367,0.038866897322405,0
14110,-1.0113532548947963,0.5191990083543929,2.1556071547422038,0.1067580405167291,4,1,0.0565539664220861,0.9102495886780676,-0.175667469057003,2
14111,-0.9123278357941405,-0.5944794633823878,-0.3119504344590872,0.4500870983556066,4,1,-0.43407391095935,0.3003439326377101,0.5259566611611632,1
14112,-0.8403093491754813,0.5576017142763509,0.7869120047694219,-0.0874897704960672,6,1,0.0047007743610032,0.7064180685596239,-0.2905020207119373,1
14113,-1.0113532548947963,-0.4101464749569896,0.2554894113697658,0.2905827982556682,3,1,-0.126909950395759,-0.368487725843199,0.0778824999033883,1
14114,1.4192706684849474,-0.5560767574604298,-0.4634167272118555,-0.0080008288621044,3,1,-0.4126045267154209,-0.4975110453848552,0.0162903851245973,1
14116,-0.8673162816574784,-0.1182859099501091,0.0291800196647286,-0.0771720005886124,3,1,-0.2494147226281669,-0.2274569584003443,0.2433870976344478,1
14117,0.2489702609317373,-0.6482432516731289,-0.6100421509190193,0.0365340351261951,1,1,-0.5231661007809655,-0.5112820152892367,0.038866897322405,0
14121,-1.0113532548947963,0.5499211730919593,0.7201584479607782,-0.095175456243457,1,1,0.3726719054509832,3.5772866080433774,1.667220537155162,2
14124,-0.2821660778808734,-0.6328821693043458,-0.4470744675635173,0.6042219467690125,4,1,-0.1702983955514864,-0.5112820152892367,0.038866897322405,1
14125,-0.94833707910347,0.611365502567092,0.7005180681353016,-0.1065460598149377,3,1,0.8475072691151371,0.0409228020293516,0.9441668784017844,1
14126,-0.975344011585467,-0.5560767574604298,-0.3053838623522814,0.2163580249418353,1,1,-0.2415132611784625,1.6342203280172534,-3.478529492359081,0
14127,0.0599217335577572,-0.3333410631130737,-0.3036136569198744,-0.1094939940742105,2,1,-0.3662396502818916,-0.0395547564757136,-0.1340885547023542,0
14128,-0.4982215377368506,-0.3179799807442905,-0.3393193927506311,-0.1333933182476006,0,1,-0.2782529156021217,-0.413740721757398,0.1987788148200126,0
14129,-1.029357876549461,-0.271896733637941,-0.0988285787546911,-0.0517987092855859,3,1,-0.318707755829368,0.0220768381268323,-0.409782268937727,1
14130,1.8333769665422373,-0.1566886158720671,-0.4152898851067794,-0.2033014735389268,0,1,-0.101476452192815,-0.5112820152892367,0.038866897322405,0
14132,-1.020355565722129,0.8648233616520146,1.1186425691529984,-0.0905429881217426,3,1,-0.071037624412992,0.7239127682234703,0.0809006276638804,1
14133,0.1229379093490839,-0.4562297220633391,-0.3550732321574711,-0.0515881425527807,4,1,-0.2953085092191664,-0.3991944425554507,-0.1448925960624313,1
14135,-1.029357876549461,0.3579076434821695,1.66467677443188,0.089175718327495,1,1,0.0081897835072396,0.8737573423289755,-0.2288411647336165,0
14138,-1.029357876549461,-0.3102994395598989,-0.1687863062901496,-0.0592738283001705,4,1,-0.0936285236797617,0.574298679264203,-1.7408643752361346,1
14139,-0.624253889319504,-0.4715908044321223,-0.4489336777383358,-0.1109679612038469,0,1,-0.1743240723876501,-0.5112820152892367,0.038866897322405,0
14140,-1.0113532548947963,-0.1643691570564587,-0.1921896088364689,-0.13012953388912,1,1,-0.1189656625967338,0.0311760565742403,-0.8504539973756843,0
14141,-1.020355565722129,-0.3640632278506401,-0.2020394669966776,-0.0384277217524557,4,1,-0.3745774051653025,-0.3057158694076545,-0.0707532668637863,1
14142,2.319501751218186,-0.5023129691696887,-0.5003635847284619,-0.13012953388912,2,1,-0.2856832872092962,-0.5112820152892367,0.038866897322405,0
14143,0.1589471526584134,-0.6175210869355626,-0.5972848045067007,-0.1051773760517039,4,1,-0.4955431054689909,-0.5112820152892367,0.038866897322405,1
14145,-0.624253889319504,-0.5867989221979962,1.1958640726108196,3.302424060934836,0,1,0.7160143168190074,1.7251660218444262,-0.6801919898356497,0
14146,-0.9663417007581346,0.9416287734959304,1.4177825636902217,-0.0691704647420148,3,1,0.5022573007711115,0.8954237669010477,0.2513161139827395,2
14147,-0.3361799428448677,-0.6328821693043458,-0.4155173416707199,0.7385635222987297,3,1,-0.3607471709814874,-0.0763704188452319,0.7518731002451229,1
14148,1.059178235391652,-0.6482432516731289,-0.5768137137520499,0.2723687758680184,2,1,-0.451217833921869,-0.5112820152892367,0.038866897322405,0
14149,0.9421481946363308,-0.4562297220633391,-0.4337039773701415,-0.1113890946694573,1,1,-0.1413477834105642,-0.5112820152892367,0.038866897322405,0
14150,-0.7232793084201602,-0.4715908044321223,-0.3288662802251887,-0.0126332969838188,4,1,-0.2669360527940763,-0.3404186139018977,0.3189851237338088,1
14152,-0.3631868753268648,-0.2949383571911158,-0.3473347642755802,-0.1458167554831074,1,1,-0.2869306046332672,-0.4827432492407467,-0.0079203518167509,0
14154,1.1131921003556462,-0.271896733637941,0.0108252638963074,-0.0068427118316758,3,1,0.8211744175764544,-0.5112820152892367,0.038866897322405,1
14155,1.3562544926936209,-0.6252016281199542,-0.595826115672734,-0.070960281970859,4,1,-0.4923846622065752,-0.5112820152892367,0.038866897322405,1
14157,-0.8673162816574784,-0.3026188983755074,-0.4404980060408879,-0.1843504675864589,6,1,-0.3877920105776299,-0.0628578853733723,-0.6962921299016468,1
14158,-0.6782677542834983,-0.3563826866662485,-0.403521480276811,-0.1489752564751854,6,1,-0.075994774346885,-0.5112820152892367,0.038866897322405,1
14159,-0.8673162816574784,8.56840616959678,1.6648399497929678,-0.2382555511845899,6,1,0.0979138531703977,0.8517235774009156,0.6062217391405575,2
14161,0.897136640499669,0.1582135726879881,-0.1054248191089674,-0.1710847634197313,6,1,-0.2231960746876732,0.3682036574298524,0.8898137739684572,1
14162,0.5190395857517088,-0.4792713456165139,-0.5114644539903437,-0.1575032091537959,6,1,-0.4646224812593078,-0.2676133789114411,-0.3606102622098477,1
14163,-0.2551591453988762,-0.271896733637941,0.5548865307184,0.2159368914762249,1,1,0.0351583386686541,0.9475246167052022,1.0651781943188807,0
14164,-0.4081984294635267,-0.4485491808789476,0.1523180807910732,0.3131134386658245,1,1,1.1275434140307763,-0.5112820152892367,0.038866897322405,0
14165,1.4372752901396122,-0.4792713456165139,-0.5939520713741803,-0.2277272145443299,2,1,-0.4883268656084208,-0.5112820152892367,0.038866897322405,0
14167,-0.6872700651108307,-0.271896733637941,-0.3703029325256653,-0.1629779442067311,0,1,-0.4656610202303394,-0.3779075369698818,0.1027953482160362,0
14171,-0.15613372629822,-0.2258134865315914,-0.4746609930031782,-0.2133033933471738,4,1,-0.2300304462667987,-0.5112820152892367,0.038866897322405,1
14173,-0.94833707910347,-0.4485491808789476,-0.4316173106313825,-0.1156004293255613,1,1,-0.4586267923543832,-0.2514107552607,0.3202864508444064,0
14174,-0.741283930074825,-0.4715908044321223,-0.5880579795433726,-0.2248845636514597,6,1,-0.4755646135107954,-0.5112820152892367,0.038866897322405,1
14175,-0.507223848564183,0.4731157612480434,0.9387887082788656,-0.0515881425527807,1,1,0.5304691583862482,3.993659357935257,5.164673332281211,2
14176,1.6353261283409248,-0.4331880985101644,-0.3692843226958445,-0.0833837192063658,1,1,-0.4136377123927874,-0.0311498273841732,0.4522652305959334,0
14177,-0.2641614562262086,-0.3487021454818569,-0.3779326168334977,-0.139078620033341,0,1,-0.3200567858329761,0.6821405106065573,1.9953970763951432,0
14178,-0.9663417007581346,1.824891009700964,0.137068601591232,-0.2274113644451221,1,1,-0.3338504391767463,0.2051867863670885,0.3342188652849761,0
14179,-0.6782677542834983,0.5960044201983088,-0.2986343360527408,-0.2334125163300703,1,1,0.1511133561017983,-0.5112820152892367,0.038866897322405,0
14180,-0.94833707910347,1.1720450090276784,1.6934599191861848,-0.070960281970859,2,1,-0.1958550195087279,0.8134981475556539,-0.2640919584170758,2
14184,-0.4442076727728563,-0.4869518868009055,-0.4306036455094734,-0.0806463516798982,1,1,-0.1346347531545147,-0.5112820152892367,0.038866897322405,0
14185,1.9414046964702256,-0.6482432516731289,-0.5568123702490155,0.4142907537787226,2,1,-0.4079096881711183,-0.5112820152892367,0.038866897322405,0
14188,-0.7682908625568222,-0.1720496982408502,0.3612764924337748,0.0534846571170137,2,1,-0.2529389742910318,-0.3273065479500185,-0.0354185609670644,0
14189,-1.020355565722129,1.3640585386374682,1.6467620976676045,-0.0944384726786388,3,1,-0.2042811037376132,0.1631127134201574,0.0810050077454114,2
14191,-1.029357876549461,1.3179752915311185,1.661932461540858,-0.088858454259301,1,1,0.0074470140112053,1.4062310051336482,0.2465272878603524,2
14193,-0.4352053619455239,-0.3487021454818569,-0.2325680936438306,-0.0653802635515213,1,1,-0.1626806586660328,-0.4806019187998507,0.0891647033180569,0
14194,-1.0023509440674645,3.775748470536428,4.957461611733271,-0.0729606659325084,4,1,0.5956208836081194,2.686359653367786,0.3942511692735956,2
14195,0.7711042889170157,-0.6175210869355626,-0.154140081455542,1.2427655640007793,4,1,-0.077772067843702,1.8692867231411048,-3.863903897622998,1
14196,-0.0841152396795609,-0.6252016281199542,-0.4886396822696994,0.3094285208417335,3,1,-0.2602979686493383,-0.5112820152892367,0.038866897322405,1
14198,-0.8763185924848108,-0.3717437690350316,-0.3077227091945398,-0.0900165712897296,3,1,-0.4317853779175148,-0.4833424728860706,0.018348297764612,1
14199,0.9241435729816662,-0.6559237928575206,-0.562869637440911,0.6966607424704951,3,1,-0.4210252576506411,-0.5112820152892367,0.038866897322405,1
14201,-0.4982215377368506,-0.3871048514038148,-0.2849572739688364,-0.0666436639483525,1,1,-0.5052035062658033,-0.2782733535749385,0.055092414418991,0
14204,-1.020355565722129,-0.3333410631130737,-0.5749198906218492,-0.2407823519782523,2,1,-0.4471172109743938,-0.5112820152892367,0.038866897322405,0
14205,-0.8943232141394756,-0.4869518868009055,-0.4237750038833447,-0.0745399164285474,6,1,-0.3696871714022233,-0.4341202804362681,0.1653679978409518,1
14206,1.1131921003556462,-0.5176740515384719,-0.4922789872927483,-0.1065460598149377,3,1,-0.2681780169243821,-0.5112820152892367,0.038866897322405,1
14208,-0.1921429696075495,-0.5944794633823878,-0.5795135242718662,-0.1196011972488601,1,1,-0.4570636306041706,-0.5112820152892367,0.038866897322405,0
14209,-0.94833707910347,-0.0030777921842352,0.3707060504214846,-0.0284258019442088,1,1,-0.2495360639512427,-0.0599776813827533,-0.1043413410240252,0
14210,-0.0931175505068933,0.1121303255816385,0.2878376905284432,-0.0826467356415476,1,1,-0.2794413467957763,-0.391363859626234,0.0150539082022356,0
14211,-0.5612377135281773,0.1889357374255545,0.45361396797782,-0.0686440479100018,0,1,-0.1396347294377286,0.9630322733873868,0.6493587873512173,0
14212,-0.2371545237442114,-0.6021600045667794,-0.1252234295876199,0.9729242959109164,6,1,0.5265933737727078,-0.5112820152892367,0.038866897322405,1
14214,-0.7682908625568222,-0.1566886158720671,-0.1579079488842965,-0.1214962978441069,0,1,-0.4044557430983885,0.7973693514993404,-0.7515168208648632,0
14215,-0.9393347682761376,0.1582135726879881,0.2304197422571863,-0.1048615259524961,0,1,-0.2362895172200469,0.7907692972642715,0.0686158403390872,0
14216,-1.0113532548947963,-0.2181329453471998,0.2549356040836496,0.0488521889952993,2,1,0.365105917070959,1.9482205935313677,-3.993310286574507,0
14217,-1.029357876549461,0.0967692432128554,0.3368595247655465,-0.0682229144443914,3,1,-0.4406379412083873,-0.069349807906172,0.0882127811610447,1
14218,-0.6602631326288335,-0.5791183810136047,-0.5707416124364193,-0.1306559507211331,4,1,-0.4380701446803556,-0.5112820152892367,0.038866897322405,1
14219,-1.0023509440674645,-0.6175210869355626,-0.6100718191664897,-0.1440269382542632,0,1,-0.5232303403049468,-0.5112820152892367,0.038866897322405,0
14220,1.1852105869743057,-0.5099935103540804,-0.3418411937856243,0.0376921521566237,3,1,-0.2809830953713284,-0.4875058634972216,0.0778461837979763,1
14221,-0.6602631326288335,0.8110595733612734,1.0428748098212322,-0.092016955251379,1,1,-0.0944743440788494,0.3661250873081464,-0.0189081353768293,0
14222,0.5550488290610384,-0.3563826866662485,-0.3167369117176626,-0.1039139756548727,2,1,0.1119165398858531,-0.5112820152892367,0.038866897322405,0
14223,-0.2101475912622143,-0.2104524041628082,-0.1644596868673671,-0.1053879427845091,1,1,-0.2658047233995161,-0.3876898060143537,0.1285676776901019,0
14224,-0.0481059963702313,0.235018984531904,-0.1352908548959458,-0.1856138679832901,6,1,-0.3384453495726336,-0.1137719170972432,0.0050444978153409,1
14226,-0.786295484211487,-0.1566886158720671,0.4492082332284496,0.0714881127718582,4,1,-0.0220469574367255,1.3869328408365404,-1.4616964202496785,1
14227,-0.8043001058661517,0.6728098320422248,1.0024073202714587,-0.0776984174206254,4,1,0.0980215308486901,0.9194087568450016,-0.4393980529012317,1
14229,-0.5792423351828421,-0.3640632278506401,0.1105006859813918,0.1279199971636516,0,1,-0.067350989508952,0.7694385455312195,1.0318097461294664,0
14231,0.6090626940250328,-0.2872578160067242,-0.1968079660260446,-0.0844365528703918,3,1,-0.2891522215042884,-0.5076171165778905,0.0352655502023794,1
14232,-0.6602631326288335,0.2119773609787292,0.3581662711572833,-0.0918063885185738,6,1,-0.1809685804847863,0.4194294007942218,-0.2577569989987634,1
14233,-0.5972469568375068,-0.402465933772598,0.0687277935429162,0.1606631241148601,2,1,-0.2280069012613866,0.5224848545066045,0.6479848280297958,0
14234,-0.8403093491754813,0.5499211730919593,-0.2711022024001091,-0.2279377812771351,3,1,-0.2043988761982456,-0.0342083608538013,-0.743260959567863,1
14235,-0.3631868753268648,-0.064522121659368,0.9004968902102628,0.1398170175671454,3,1,0.2222425690301327,2.357131015659217,-0.2037610029353206,2
14236,-0.3181753211902029,-0.5560767574604298,-0.4118285895685534,0.0651711107877022,1,1,-0.3567536139073143,-0.0968238165048226,0.718341229581355,0
14237,2.319501751218186,-0.6021600045667794,-0.5749347247455845,-0.090964121587353,2,1,-0.4471493307363844,-0.5112820152892367,0.038866897322405,0
14238,1.896393142333564,-0.609840545751171,-0.5819314864407127,-0.0860158033664308,0,1,-0.4622991518086495,-0.5112820152892367,0.038866897322405,0
14239,-0.6512608218015011,0.1889357374255545,0.5227162610445456,-0.0554836271096769,3,1,-0.3008906561884613,0.7019370782000869,0.2035164813494583,1
14240,-0.7682908625568222,-0.3487021454818569,-0.2142973979099093,-0.0561153273080925,2,1,-0.1429002385734465,1.100770611801682,2.681710941840024,0
14241,0.6090626940250328,-0.5944794633823878,-0.5488761140506546,-0.0543255100792483,3,1,-0.3907256155061109,-0.5112820152892367,0.038866897322405,1
14242,1.0681805462189844,-0.5483962162760383,-0.5158207416605967,-0.0947543227778465,1,1,-0.4693387329782709,-0.4970680115005319,0.062169731628453,0
14243,-0.9663417007581346,0.4116714317729106,0.6255266279456803,-0.0860158033664308,3,1,-0.31155991916563,0.0649198553857928,-0.1754415021788838,1
14245,0.9331458838089984,0.1582135726879881,0.1828170391907558,-0.1142317455623275,0,1,0.2870281289653102,0.6581428418723804,-1.8783208342206412,0
14246,-0.0481059963702313,-0.0952442863969343,0.0743350923148422,-0.0724342491004954,0,1,-0.0934536494200349,-0.3180747322400107,0.2039538598412262,0
14247,1.4642822226216097,-0.5176740515384719,-0.5869157520157581,-0.2073022414622256,6,1,-0.473091391837514,-0.5112820152892367,0.038866897322405,1
14248,1.8243746557149048,-0.609840545751171,-0.5049275501310084,0.1188656276530281,1,1,-0.2955654673150917,-0.5112820152892367,0.038866897322405,0
14250,-0.975344011585467,0.1812551962411629,0.2869525878122398,-0.0987550907011454,6,1,0.3997684935525549,1.532617890545784,-3.3119596222026018,1
14251,-1.029357876549461,-0.0722026628437596,0.7693830152222634,0.1093901246767941,3,1,0.4081999310751053,1.6715387017247636,-2.313145669687263,1
14256,1.3022406277296266,-0.2642161924535494,-0.1753726572286024,-0.0868580702976516,4,1,-0.1007591108416901,-0.2208733041153368,-0.437237244629216,1
14257,-0.4622122944275211,0.1428524903192049,0.8781764786966172,0.0285324992795975,1,1,0.0442230708317873,1.815104536518188,0.3329970877386145,0
14258,-0.9573393899308024,0.1812551962411629,5.610390512648393,0.9223882800376688,3,1,1.0761277050242144,3.2880733558095367,-0.3486360352309391,2
14259,0.2309656392770725,-0.6328821693043458,-0.5952080271837651,-0.0266359847153646,3,1,-0.4910463387902974,-0.5112820152892367,0.038866897322405,1
14261,-0.5882446460101745,-0.271896733637941,-0.0792524801320673,-0.0437971734389883,3,1,0.0033035647144092,2.161873684246262,-4.343579123273468,1
14262,-0.9663417007581346,0.4270325141416938,0.6400937374536999,-0.0865422201984438,3,1,-0.2190638418156991,0.4401170462725435,0.2393858410203016,1
14264,0.3479956800323935,-0.5407156750916466,-0.4894061119960208,-0.0724342491004954,4,1,-0.4407414382192461,-0.1325988026639263,0.6596907193409378,1
14265,-0.0571083071975637,-0.4331880985101644,-0.392385998059547,-0.0992815075331583,0,0,-0.3357044632160965,-0.4149959844296473,0.1967209021799981,0
14267,0.4200141666510526,-0.2488551100847662,0.0951918702866095,0.0109501770903634,3,1,0.1921624119258721,0.0664341698683003,-0.9082571318231544,1
14270,1.9414046964702256,-0.4485491808789476,-0.4109434868523499,-0.1004396245635869,2,1,-0.0920653619295493,-0.5112820152892367,0.038866897322405,0
14271,0.9871597487729928,-0.5944794633823878,-0.5990055628599902,-0.1610828436114843,3,1,-0.4992689978599084,-0.5112820152892367,0.038866897322405,1
14272,-0.3811914969815296,-0.4178270161413812,-0.4379860944217182,-0.139605036865354,1,1,-0.3850725373957533,0.130304888191571,1.0907023637392974,0
14273,-0.5792423351828421,-0.4485491808789476,-0.3776557131904396,-0.0760138835581838,1,1,-0.4696411940703497,-0.1929415297133234,0.1095683018753784,0
14276,-0.15613372629822,-0.1797302394252418,-0.1008657984143326,-0.0950701728770544,6,1,-0.2199055835148515,-0.3571329488766006,0.2148184280436565,1
14277,-0.903325524966808,1.0491563500774128,1.41244227914553,-0.0828573023743528,3,0,1.6182584311368724,2.831187124987633,5.5186040429425525,2
14280,0.7260927347803537,-0.609840545751171,-0.5882656572756662,-0.1028611419908467,4,1,-0.4760142901786648,-0.5112820152892367,0.038866897322405,1
14282,-1.0113532548947963,0.5268795495387846,1.1895051782363075,-0.027583535012988,3,1,-0.1758753379297179,0.5860200360953522,0.0112263059810319,1
14284,-0.7682908625568222,-0.4255075573257728,-0.3602107836777807,-0.0834890025727684,2,1,-0.3008705813372171,-0.1751300555589598,0.5899637969498537,0
14285,-0.8493116600028137,-0.4639102632477307,0.2898996337276436,0.4654584698503861,6,1,0.0621309088003177,2.731369960278721,2.008047186446998,1
14286,-0.8313070383481489,1.479266656403342,1.6342371525271382,-0.1052826594181065,0,1,1.0324118167393046,3.569807481051827,-0.3066808456729931,2
14287,-0.9663417007581346,-0.6021600045667794,-0.5672061462795169,-0.0726448158333006,3,1,-0.524970160746108,-0.4741040884964428,0.0998174275722502,1
14288,0.8791320188450042,-0.5483962162760383,-0.4436032826094678,0.0013693907477268,1,1,-0.16278237124567,-0.5112820152892367,0.038866897322405,0
14289,-0.9663417007581346,-0.3102994395598989,-0.2039530689585254,-0.075171616626963,2,1,-0.4569173072439909,-0.0591291706907816,-0.190841116100405,0
14290,-0.9393347682761376,0.104449784397247,0.4899822946687515,-0.0380065882868453,0,1,2.4672344528523187e-05,1.346519092256964,-0.4777962816902106,0
14291,-1.029357876549461,1.1490033854745036,1.265609177706073,-0.1067566265477429,3,1,0.0734138674151507,0.9343573927974372,-0.1691846119063686,2
14292,-0.975344011585467,0.0967692432128554,1.7544825595251086,0.2336244970318617,0,1,0.24983701344256,1.8801870154288387,0.1768144883991508,0
14293,-1.0113532548947963,-0.2027718629784166,-0.1370511709125292,-0.0986498073347427,0,1,-0.3393982358450234,-0.009532579879956,-0.0125930240464314,0
14295,-0.6782677542834983,-0.6328821693043458,-0.5723634766314737,0.0706458458406374,6,1,-0.4415819053246685,-0.5112820152892367,0.038866897322405,1
14297,-0.8853209033121432,-0.195091321794025,-0.0090969642801388,-0.0576945778041315,1,1,-0.1536710654276505,0.432804222625304,1.0913681590051845,0
14299,-0.9663417007581346,0.4270325141416938,1.3063387367751689,0.012634710952805,2,1,-0.0129788603461458,1.151000554860091,-0.437911686586868,2
