Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos,Cluster
13747,2.320609721585783,-0.663502219456636,-0.60521077145377,0.5452508748571909,-0.7427839704257215,2,1,-0.5270930850603914,-0.510681624353513,0.035669011064528,1
13748,-0.1828278547521127,-0.4557418746349759,-0.1852169979966329,0.0726086415678511,-0.4900873937277942,0,1,-0.2785103452317822,-0.0030131722544725,0.540583462701057,1
13750,-0.5610450425441689,-0.4865211849789256,0.1527555428244956,0.4319738384073514,-0.5340346244578685,1,1,-0.2644576856171988,-0.3963604828933171,0.0186490061709295,1
13751,1.5551701748637643,-0.6019435987687367,-0.5004601227235693,0.0627899203427282,-0.6548895089655729,3,1,-0.299358428986525,-0.510681624353513,0.035669011064528,0
13752,0.0783221082471641,-0.0863901505075803,-0.0701290823850491,-0.1161175158750384,-0.050615086427051,6,1,-0.3613707913240356,0.1960381364586113,-0.2754188561573564,0
13753,1.546165003725858,-0.4018780815330641,-0.2852970200629344,-0.0585488030077386,-0.3692325092200898,4,1,0.1684200122755628,-0.510681624353513,0.035669011064528,0
13754,0.3214617289706287,-0.5788591160107746,-0.5070599212703834,-0.0340536774250634,-0.6329158936005357,2,1,-0.4622362732452169,-0.4020823526880481,-0.1460260302832559,1
13755,-1.011303599439474,1.960433987365071,0.4013189446509844,-0.2121342739607145,1.7951686042360702,0,1,0.1465452917913847,2.076245497806424,-2.317127271803094,2
13756,-1.02030877057738,0.4214684701675887,1.8654443633693392,0.1003077709187243,-0.0286414710620139,2,1,-0.0046506178054058,1.1258287814806287,0.1656891174385197,1
13758,-0.939262230336225,0.2290977805179035,0.8989389200635045,0.0043943677933127,0.388857220873692,6,1,0.0599924573527872,0.8256360005199583,0.4752783095744572,0
13759,-0.7411484653022908,-0.4788263573929381,-0.3248716362575659,-0.0048042236702235,-0.4900873937277942,3,1,-0.26419174115384,1.1936989858220706,-2.815892520509656,0
13760,-0.5520398714062628,-0.232591874641341,-0.5050340490424602,-0.2254670638348288,-0.2044303939823111,6,1,-0.460034084902384,-0.4493267297153031,0.1383205293225789,0
13761,-0.5880605559578872,-0.1325591160235047,-0.1260363868515761,-0.1193215196432364,-0.0066678556969767,3,1,-0.0480514227513085,-0.1884668465515231,0.5747594347640931,0
13762,0.9248081952103374,-0.6173332539407116,-0.4953978596623868,0.175446827030981,-0.67686312433061,3,1,-0.2883527430917944,-0.510681624353513,0.035669011064528,0
13763,-0.4709933311651079,-0.5557746332528123,0.1854886096097925,0.9042026518556332,-0.5889686628704613,4,1,1.19193828884664,-0.510681624353513,0.035669011064528,0
13764,-0.4079571331997652,0.9216322632567704,0.0906255711566868,-0.2015920680137404,1.2458282201101412,0,1,-0.0786105088802143,-0.1767025006511761,0.2619843993011216,1
13767,-1.02030877057738,2.160499504600743,7.682376257065376,0.2061432502295233,-0.1494963555697182,0,1,0.8976859820164645,4.71638275440616,0.156642159080673,2
13769,-1.02030877057738,0.3676046770656768,0.7084199003282253,-0.0634064861401678,0.0482661827156161,0,1,-0.2841445836649967,-0.1838985619284849,0.0714044292307413,1
13771,-0.4619881600272018,0.2444874356898783,0.6300636107680299,-0.0486267268223512,0.4987252976988778,2,1,0.3123138367387596,0.9950064210761648,0.9565044246978546,1
13772,-0.7411484653022908,0.6907874356771481,-0.0963107007960361,-0.2113074342785989,0.7953691051268794,6,1,-0.2140810067305704,0.1639176266254573,0.7077243604306768,0
13774,-0.3089002506827981,-0.5019108401509004,-0.4768894136278053,-0.1153940311531873,-0.5120610090928314,0,1,-0.2481141895053295,-0.510681624353513,0.035669011064528,1
13777,-1.038319112853192,0.8446839873968962,11.916304162907153,1.0853838971992182,-0.3582457015375712,2,1,1.489715229047995,11.840048810715116,0.546353030704982,2
13778,-0.1107864856488639,-0.6019435987687367,-0.5572957505021757,-0.0721916577626463,-0.6548895089655729,6,1,-0.4229227438791306,-0.510681624353513,0.035669011064528,0
13780,-0.9752829148878496,-0.232591874641341,-0.4696320527349352,-0.2121342739607145,-0.1385095478871996,4,1,-0.4215509750068648,-0.0399000878309451,0.8233231954106188,0
13781,1.2129736716233326,-0.5403849780808374,-0.581886648237777,-0.1997316787289803,-0.5669950475054243,6,1,-0.4763849391614608,-0.510681624353513,0.035669011064528,0
13782,-0.9302570591983188,0.2137081253459286,-0.2027439355293805,-0.1954941253581377,0.3009627594135434,6,1,-0.4190334374979937,-0.2677337258812169,0.0609394540601433,0
13784,-0.9572725726120372,-0.4326573918770137,0.547065704647438,0.5435971954929597,-0.6548895089655729,3,1,-0.3231217405873091,0.7664526013666473,0.0355392288921368,0
13786,2.266578694758346,-0.6173332539407116,-0.5322987113175398,0.0626865653824637,-0.67686312433061,1,1,-0.3685775709318936,-0.510681624353513,0.035669011064528,1
13787,-0.3629312775102347,-0.4326573918770137,-0.494276135660291,-0.1744097134641895,-0.4900873937277942,6,1,-0.4483398866618036,-0.1551852330241138,0.6304421668233964,0
13790,-1.0022984283015677,-0.3249298056731899,-0.4750521070726484,-0.1973545146428978,-0.259364432394904,0,1,-0.2441197667355133,-0.510681624353513,0.035669011064528,1
13791,0.1053376216608824,-0.5865539435967619,0.0892911063955728,1.1469834535168315,-0.67686312433061,4,1,0.1860164957404902,0.8117176700762972,-2.176808023034338,0
13792,-0.4439778177513896,-0.5711642884247871,-0.5491487464352297,-0.1220087486101122,-0.6109422782354985,1,1,-0.507988181417915,-0.3394715481054077,0.322116805842412,1
13799,0.0062807391439153,-0.3710987711891144,-0.3106325104550992,-0.0949297490208258,-0.4021929322676456,0,1,-0.248713352920802,-0.4905131881870695,0.0694123758862592,1
13800,1.7442787687597925,-0.4172677367050389,-0.3737488256419923,-0.1025780160803952,-0.391206124585127,3,1,-0.0238799091744862,-0.510681624353513,0.035669011064528,0
13801,-0.4439778177513896,-0.494216012564913,-0.4866561484736399,-0.1315174049544418,-0.5010742014103128,1,1,-0.2693477000185633,-0.510681624353513,0.035669011064528,1
13802,0.2043945041778495,-0.2095073918833788,1.58012999542246,0.514864516539442,-0.1494963555697182,2,1,1.0008156709497995,2.6154312863073983,1.5764306014868423,2
13803,1.257999527312863,-0.5403849780808374,-0.5097336858098618,-0.1089860236167912,-0.5669950475054243,1,1,-0.3195197523352291,-0.510681624353513,0.035669011064528,1
13804,-0.7681639787160092,0.3829943322376516,0.6307115030795852,-0.0785996652990423,0.6085933745240636,2,1,0.081896084843852,0.7364255452066932,-0.4686706909514109,1
13805,-0.570050213682075,-0.5711642884247871,-0.19665181379386,0.4576058685529355,-0.6439027012830543,1,1,-0.1248126655844223,-0.2303920755788371,-0.4332772385092762,1
13806,-0.4709933311651079,-0.5942487711827493,-0.5197373365009665,-0.0124524907297929,-0.6439027012830543,4,1,-0.3412683331529919,-0.510681624353513,0.035669011064528,0
13807,2.266578694758346,-0.6173332539407116,-0.5892552145274067,-0.1111564777823447,-0.67686312433061,1,1,-0.4924046767961976,-0.510681624353513,0.035669011064528,1
13808,-0.9932932571636616,-0.0863901505075803,0.2012991160186435,-0.0397382002396083,0.0153057596680604,6,1,0.001593295682149,1.0991938239305643,-1.4906311372913297,0
13809,1.708258084208168,-0.5788591160107746,-0.5687305662994029,-0.1439200001861761,-0.6329158936005357,0,0,-0.4477827698018028,-0.510681624353513,0.035669011064528,1
13810,-0.7861743209918214,-0.4249625642910263,-0.2435949962781211,-0.010178681603975,-0.4241665476326827,4,0,-0.1758414164688251,0.8615477440479677,-2.2601776185371136,0
13811,0.6096272053836239,-0.5942487711827493,-0.3923974871768358,0.259784474606774,-0.6988367396956472,3,0,-0.3375945153686477,-0.2364130556065482,0.4945416920193907,0
13812,-0.660101925061136,-0.4172677367050389,-0.4091991721220214,-0.1255228172591036,-0.4021929322676456,4,0,-0.3558584879016892,-0.3759298750216708,-0.189781162689457,0
13813,-0.6871174384748543,-0.1710332539534418,-0.0785516824352688,-0.0916223902923633,-0.1714699709347554,0,0,-0.2012112568765922,-0.078907200024784,0.1048861696732077,1
13814,-0.209843368165831,-0.232591874641341,0.1198097352801804,0.0088386310846841,-0.3472588938550526,0,0,0.219191228007701,0.7601514852990896,2.161871801040433,1
13815,-0.8402053478192579,0.6600081253331984,1.1294773775804532,-0.0583420930872097,0.6855010283016937,0,0,0.6742330668414713,1.96048104630268,0.2074758868967864,1
13816,-0.8312001766813518,-0.4711315298069508,-0.4021062018156653,-0.0788063752195712,-0.4900873937277942,3,0,-0.348148200792057,-0.0093888638868383,-0.8030328277554638,0
13817,-0.7771691498539153,-0.5019108401509004,-0.4846351112629671,-0.1229389432524923,-0.5450214321403871,3,0,-0.4378597827104698,-0.1132969425245773,0.7005245399146846,0
13819,1.6722373996565436,-0.3941832539470766,-0.0923363166161966,0.0499739052699361,-0.468113778362757,0,1,-0.0114183612965463,0.6852032124388084,2.0364775020966728,1
13821,0.2584255310052861,-0.2172022194693662,-0.4572399035221263,-0.2098604648348966,-0.1934435862997925,2,1,-0.4080803097976028,0.0606096462512758,-0.9201457880799708,1
13822,-0.9932932571636616,0.0675064012121679,-0.3381244185409484,-0.2094470449938388,0.2350419133184319,6,1,-0.2785979422223484,0.6150569481895845,-1.8477793155052216,0
13823,-0.8762260323708824,-0.363403943603127,-0.1806672467639942,-0.0300228339747498,-0.3252852784900155,4,1,-0.1074369265357216,0.7569747719102361,-2.0852188899467814,0
13824,-0.750153636440197,-0.3172349780872026,0.1777429119746307,0.1042352594087735,-0.3802193169026084,2,1,-0.2535928556832986,0.603053485868314,-0.4649193681589583,1
13826,0.5465910074182813,-0.5942487711827493,-0.5520739318717296,-0.0815969591467114,-0.6439027012830543,3,1,-0.4115701739017581,-0.510681624353513,0.035669011064528,0
13827,-0.5250243579925444,0.0444219184542056,-0.4444706229637853,-0.231668361450696,0.1581342595408019,4,1,-0.3941996906724913,0.1891926614442974,-1.135275189077126,0
13828,-0.8402053478192579,-0.5557746332528123,-0.5424087323881537,-0.1330677293584086,-0.5889686628704613,3,1,-0.3905574078047509,-0.510681624353513,0.035669011064528,0
13831,-0.8942363746466945,-0.1017798056795551,0.4214519564817047,0.0302331078594257,-0.1165359325221625,0,1,-0.1476250242556204,0.2343547093290899,-0.1812464398288689,1
13832,-0.8672208612329763,-0.6481125642846612,-0.6184587187199019,-0.0976169779877015,-0.7208103550606844,6,1,-0.5558949755585403,-0.510681624353513,0.035669011064528,0
13833,0.3935030980738775,-0.4480470470489885,-0.457646044971161,-0.1403025765769203,-0.4461401629977198,6,1,-0.2062778668109382,-0.510681624353513,0.035669011064528,0
13835,-0.8131898344055396,-0.2479815298133159,-0.2401814740993294,-0.1206651341266743,-0.2264040093473483,6,1,-0.3914482691988086,-0.0055706665727044,-0.4053987918589411,0
13837,0.8617719972449946,-0.5249953229088626,-0.5125525008668527,-0.1298637255902106,-0.5669950475054243,3,1,-0.4682068841222054,-0.3487431185775272,0.3066047461899312,0
13838,-0.9932932571636616,0.6677029529191858,-0.3092448605042306,-0.2363193346625963,0.8283295281744352,6,1,-0.3683918653118933,-0.4268104648366323,-0.0445796321974099,0
13841,1.2309840138991448,-0.663502219456636,-0.6025998621385469,0.6010625533999951,-0.7427839704257215,4,1,-0.5214168000717052,-0.510681624353513,0.035669011064528,0
13842,-0.5160191868546384,0.9139374356707828,0.9932556015673134,-0.1075390541730889,0.9491844126821396,2,1,-0.2153388995151003,0.1890105975163125,0.258895377594761,1
13844,-0.939262230336225,-0.5173004953228753,-0.4688536149576187,-0.0905888406897188,-0.5340346244578685,0,1,-0.2306438457068174,-0.510681624353513,0.035669011064528,1
13845,-0.4619881600272018,-0.6019435987687367,-0.4923711388636282,0.0820139429519163,-0.6548895089655729,3,1,-0.2817724571604655,-0.510681624353513,0.035669011064528,0
13846,-0.8221950055434457,-0.2479815298133159,-0.2254395065028198,-0.114877256351865,-0.1494963555697182,1,1,-0.307659119812573,0.0619454244321291,-0.6140761648572157,1
13848,-0.209843368165831,-0.6327229091126864,-0.03690284384021,2.316754893789901,-0.7208103550606844,1,1,-0.171028837807121,0.3790437338708927,0.035669011064528,1
13849,-0.5790553848199811,0.1059805391421049,0.0999039692602296,-0.1200450043650876,0.311949567096062,2,1,0.1975530193980517,0.7850849915488141,2.203587499309057,1
13850,0.1233479639366946,0.0444219184542056,0.1277198235018564,-0.1000974970340484,0.2680023363659877,1,1,1.0663452276525225,-0.510681624353513,0.035669011064528,1
13851,-0.1828278547521127,-0.0479160125776432,0.6382879751109827,0.0608261760977035,0.0922134134456904,2,1,0.3182739359768802,2.416313702953452,3.2859708170522848,1
13853,-0.5250243579925444,-0.494216012564913,-0.1166129382305209,0.2124479028056549,-0.5010742014103128,3,1,0.5351500691001674,-0.510681624353513,0.035669011064528,0
13854,-0.9662777437499434,0.1752339874159916,3.2772694004899736,0.484478158221693,-0.3252852784900155,3,1,0.0996038164867984,0.8689374458883499,-0.2093193652590111,2
13856,0.4745496383150324,-0.5634694608387997,-0.4558570885885082,0.0093554058860064,-0.6439027012830543,4,1,-0.4065771454394877,0.2269807753605459,1.2698356694710742,0
13858,-0.5250243579925444,-0.5865539435967619,-0.5391789408648777,-0.0743621119281998,-0.6329158936005357,3,1,-0.3835356330409687,-0.510681624353513,0.035669011064528,0
13859,1.897366678104196,-0.4557418746349759,-0.5464363017577478,-0.2032457473779716,-0.4571269706802384,0,1,-0.3993136029817429,-0.510681624353513,0.035669011064528,1
13860,-1.029313941715286,-0.0863901505075803,-0.0413027095380859,-0.1080558289744112,-0.1165359325221625,2,1,-0.2833544588100901,-0.0961228359782242,-0.064807110780107,1
13862,-0.8762260323708824,0.3983839874096265,0.424531862470218,-0.1132235769876338,0.311949567096062,1,1,-0.3204657998333435,-0.0165470967064502,-0.067388628277196,1
13863,1.185958158209614,-0.5173004953228753,-0.4958523512839257,-0.1194248746035009,-0.5340346244578685,2,1,-0.2893408371453805,-0.510681624353513,0.035669011064528,1
13865,-0.5160191868546384,-0.4403522194630011,-0.4011923835553373,-0.1046451152856843,-0.468113778362757,2,1,-0.4789602906841055,-0.3825831700066077,-0.0098412707206787,1
13866,-0.3719364486481408,-0.6173332539407116,-0.5732658124802903,-0.0623729365375233,-0.67686312433061,0,1,-0.4576426870599283,-0.510681624353513,0.035669011064528,1
13867,-0.7591588075781031,-0.2018125642973914,-0.1528030423498633,-0.1054719549677999,-0.1934435862997925,0,1,-0.2550203362415645,0.3959741479074374,0.9120076798779896,1
13868,-0.9752829148878496,-0.4172677367050389,0.8999010884963365,0.7224012767504618,-0.4021929322676456,1,1,1.067175647123089,7.532535045057476,13.49259706321234,2
13869,0.069316937109258,1.691115021855511,0.857551172399968,-0.1729627440204872,1.8171422196011076,0,1,0.2051870971258912,2.1983510820817496,2.323586567943408,2
13870,-1.02030877057738,0.2137081253459286,0.6960567612189188,-0.0283691546105185,0.2460287210009505,4,1,-0.1253137203704607,0.6272221726216738,-0.2043485493864367,0
13871,-0.8402053478192579,1.9142650218491464,2.452284912103732,-0.0804600545838025,0.9491844126821396,3,1,0.0623207853620354,0.7502852121349062,0.1653856369040896,2
13873,0.0332962525576336,-0.494216012564913,-0.4553252366909627,-0.1023713061598663,-0.52304781677535,3,1,-0.4742545803508922,-0.374019471333217,0.1523184636304948,0
13874,2.1855321545171917,-0.53269015049485,-0.3823890014684806,0.032816981866037,-0.5560082398229057,3,1,-0.0426642078314905,-0.510681624353513,0.035669011064528,0
13875,-0.5610450425441689,0.1290650219000671,0.22021853851951,-0.0998907871135195,0.1141870288107276,4,1,-0.2351239061923323,-0.4192041571832169,0.0706298562653585,0
13876,-0.4709933311651079,-0.6173332539407116,-0.5843718471044893,-0.0962733635042636,-0.67686312433061,4,1,-0.4817879215395808,-0.510681624353513,0.035669011064528,0
13877,-0.2638743949932676,-0.6481125642846612,-0.587011766523215,0.1264565758656307,-0.7208103550606844,2,1,-0.4875272763614746,-0.510681624353513,0.035669011064528,1
13878,-0.5520398714062628,-0.3941832539470766,-0.0240755430748639,0.0904890496936014,-0.3692325092200898,6,1,0.7363323253936235,-0.510681624353513,0.035669011064528,0
13880,-0.849210518957164,0.5984495046452991,0.9130668404692116,-0.0758090813719021,0.6195801822065822,1,1,-0.2723151356709821,0.5074599237328562,0.2906814287444181,1
13881,-1.011303599439474,0.6984822632631354,7.652960012113862,0.7188872081014707,0.0372793750330975,1,1,1.0290040639794744,5.738620026176494,1.204194543447981,2
13882,-1.02030877057738,-0.1710332539534418,-0.0677840990185986,-0.0880049666831075,-0.1604831632522368,3,1,-0.19340811695696,0.8228119392271793,-1.4791670453967665,0
13883,-0.9482674014741312,0.4214684701675887,0.6494181848214338,-0.0828372186698849,0.4328044516037664,3,1,0.3263398668682109,0.0871703005425841,-0.1148474083921138,0
13884,-0.9752829148878496,-0.2172022194693662,-0.26289155012452,-0.1394757368948047,-0.259364432394904,6,1,-0.3348001713695877,-0.1178584574804764,0.192798141209678,0
13885,0.6636582322110605,-0.4557418746349759,-0.3986588345161208,-0.0903821307691898,-0.4461401629977198,0,1,-0.3444008015356373,0.5660764603567935,-1.7658311437953027,1
13886,-0.3989519620618591,-0.5480798056668249,-0.5259358286159962,-0.1201483593253521,-0.5779818551879429,3,1,-0.3547442541816878,-0.510681624353513,0.035669011064528,0
13887,0.798735799279652,-0.5249953229088626,-0.4746894807788674,-0.0872814819612563,-0.5450214321403871,3,1,-0.243331393820418,-0.510681624353513,0.035669011064528,0
13888,0.0332962525576336,-0.363403943603127,-0.3508743590302878,-0.1209751990074677,-0.336272086172534,3,1,-0.292457538069724,-0.0430768012197987,0.8180083064460237,0
13889,-0.209843368165831,-0.5557746332528123,-0.4421256395973349,0.0097688257270642,-0.5889686628704613,3,1,-0.1725355060448588,-0.510681624353513,0.035669011064528,0
13890,-1.029313941715286,0.1752339874159916,0.2671278758830183,-0.1004075619148417,0.0592529903981347,3,1,-0.2147271221329864,0.8762092372906553,0.7176990473944633,0
13892,-0.8041846632676335,-0.4634367022209633,-0.3376554218676583,-0.0351905819879724,-0.468113778362757,3,1,-0.3889806619745603,0.8749568146536086,0.0563105565781879,0
13893,1.6362167151049192,-0.5096056677368879,-0.2466942423356359,0.1266632857861596,-0.52304781677535,1,1,0.2523449369971761,-0.510681624353513,0.035669011064528,1
13894,-0.8312001766813518,-0.4634367022209633,-0.3707027647742321,-0.0613393869348788,-0.4791005860452756,2,1,-0.3140116535684299,0.3866290924143346,1.5369397404592111,1
13895,-0.7861743209918214,0.2367926081038909,0.6100563093858204,-0.0502804061865824,0.311949567096062,1,1,0.0706696545328948,0.7917893330745692,0.8498790999232524,1
13897,-0.5880605559578872,-0.5403849780808374,-0.4932511120032034,-0.0883150315639008,-0.5669950475054243,3,1,-0.2836855754344301,-0.510681624353513,0.035669011064528,0
13898,1.88836150696629,-0.5788591160107746,-0.5683050847813664,-0.1431965154643249,-0.6219290859180171,1,1,-0.4468577455814244,-0.510681624353513,0.035669011064528,1
13899,-0.8942363746466945,-0.5249953229088626,-0.4558474185540074,-0.0660937151070436,-0.5450214321403871,3,1,-0.4065666338006198,0.2594128027490758,-1.2527589556084653,0
13900,0.6096272053836239,-0.3403194608451648,-0.2854469055976972,-0.0993740123121972,-0.2923248554424598,1,1,-0.3511457698092305,0.5691682208030364,-1.0430062446103774,1
13901,-0.389946790923953,0.4753322632695006,0.7425986372713957,-0.0785996652990423,0.8283295281744352,0,1,-0.0079863112061646,2.432154977624814,0.0418676548220732,1
13904,-0.7051277807506665,-0.4711315298069508,-0.4828654949493159,-0.145263614669614,-0.4900873937277942,4,1,-0.4359361527976373,-0.2535894710230248,-0.394466188860838,0
13908,-0.3269105929586103,0.2598770908618531,0.4778089175525203,-0.0793231500208935,0.3778704131911735,2,1,-0.0012089320460619,0.7971090458680917,1.0746741827118338,1
13911,-0.5250243579925444,0.4676374356835132,0.6041769284093179,-0.0972035581466437,0.5646461437939894,4,1,-0.1586058326050303,0.7258164685278716,-0.0277512105106745,0
13914,-0.939262230336225,-0.4172677367050389,-0.3408078531149276,-0.0812868942659181,-0.4461401629977198,0,1,0.0477358864327721,-0.510681624353513,0.035669011064528,1
13917,-0.5970657270957933,-0.53269015049485,-0.5121656994868196,-0.1212852638882611,-0.5779818551879429,4,1,-0.467786418567488,0.0111858960851562,0.9087940260854436,0
13918,-0.5970657270957933,-0.4403522194630011,-0.0572872765679518,0.1404094955013317,-0.4241665476326827,4,1,0.0266810737802933,2.505127537502002,5.081352669499384,0
13919,-0.5070140157167323,-0.4711315298069508,-0.475047272055398,-0.1387522521729535,-0.5010742014103128,2,0,-0.4274374927729098,-0.357423672605209,-0.2207434809599467,1
13922,2.1224959565518486,-0.6173332539407116,-0.5604143366286922,-0.0230980516370315,-0.67686312433061,3,1,-0.4297027509489503,-0.510681624353513,0.035669011064528,0
13923,-0.5610450425441689,-0.5173004953228753,-0.4739255480533021,-0.0959632986234703,-0.5340346244578685,0,1,-0.2416705548792838,-0.510681624353513,0.035669011064528,1
13924,-1.029313941715286,0.2290977805179035,0.2453896383251608,-0.1149806113121295,0.2350419133184319,2,1,-0.1275325521415012,0.4572738277376844,-0.5157630792191019,1
13925,-0.209843368165831,-0.3557091160171396,-0.3157624637577876,-0.1065055045704444,-0.4461401629977198,3,1,-0.37311509504322,0.2073600167983774,-0.5759140260707338,0
13926,-0.8312001766813518,-0.5865539435967619,-0.5354656476165606,-0.0671272647096881,-0.6329158936005357,2,1,-0.3754626943903926,-0.510681624353513,0.035669011064528,1
13927,-0.3719364486481408,-0.5096056677368879,-0.4749602417448905,-0.1056786648883288,-0.52304781677535,0,1,-0.2439200455970225,-0.510681624353513,0.035669011064528,1
13928,-0.9482674014741312,-0.4634367022209633,-0.4190771123646155,-0.0995807222327261,-0.5010742014103128,1,1,-0.4479859948199163,-0.1268795616772552,0.4525787896128787,1
13929,0.4835548094529385,-0.6019435987687367,-0.2362747801609956,0.6902578841082173,-0.6658763166480914,3,1,-0.1678841058457963,-0.4480708197708727,0.1404217644946279,0
13930,-0.5250243579925444,-0.5403849780808374,-0.4805930368416218,-0.0723983676831752,-0.5889686628704613,1,1,-0.4334659176636719,-0.2053477537457808,-0.4751783398813162,1
13931,-0.1828278547521127,-0.2248970470553536,-0.0453496189766817,-0.0568951236435074,-0.1385095478871996,0,1,0.0396576919627622,1.266467885543487,3.008978580548622,1
13932,1.609201201691201,-0.5480798056668249,-0.4950690784893587,-0.0789097301798357,-0.5779818551879429,4,1,-0.2876379516487747,-0.510681624353513,0.035669011064528,0
13933,-0.0567554588214273,-0.494216012564913,-0.3493464935791572,-0.0038740290278434,-0.5010742014103128,3,1,-0.2907966991285899,-0.4855264869371246,0.0777555155399841,0
13934,1.330040896416112,-0.4326573918770137,-0.1978605681064633,0.0300263979388968,-0.4131797399501641,0,1,0.3585124895633451,-0.510681624353513,0.035669011064528,1
13936,0.5736065208319995,-0.4711315298069508,-0.4616204291510007,-0.1277966263849216,-0.468113778362757,0,1,-0.2149184339603828,-0.510681624353513,0.035669011064528,1
13937,0.4835548094529385,-0.6019435987687367,-0.5668932597442459,-0.0950331039810902,-0.6548895089655729,3,1,-0.4437883470319866,-0.510681624353513,0.035669011064528,0
13938,-0.7231381230264786,-0.6173332539407116,-0.609049775150598,-0.1716191295370492,-0.67686312433061,4,1,-0.5354393263215339,-0.510681624353513,0.035669011064528,0
13939,-0.8312001766813518,-0.3249298056731899,-0.3688026029948197,-0.1469172940338452,-0.2813380477599412,1,1,-0.4115526545036448,-0.4356765027702102,0.0166342924471411,1
13940,-0.8852312035087885,-0.2941504953292403,-0.2379718712158906,-0.1004075619148417,-0.3252852784900155,0,1,-0.3902473144581468,-0.3798407808378988,0.0761239682299224,1
13941,-0.849210518957164,-0.3249298056731899,1.828427471300176,0.8968644496768573,-0.4900873937277942,1,1,0.4641460508750228,0.517527675512007,0.2342233746162831,1
13946,-0.3269105929586103,-0.5865539435967619,-0.372177445035608,0.2501724633021799,-0.6329158936005357,6,1,-0.4139983624802516,0.0230046679697454,-0.3791704328290093,0
13947,-0.4529829888892957,-0.6327229091126864,-0.5998922524783156,-0.0901754208486609,-0.6988367396956472,2,1,-0.5155302823056602,-0.510681624353513,0.035669011064528,1
13948,2.2035424967930037,-0.6481125642846612,-0.5943803328128445,0.073952256051289,-0.7208103550606844,1,1,-0.5035470139962115,-0.510681624353513,0.035669011064528,1
13949,-1.02030877057738,0.5599753667153621,0.5299158984602227,-0.1206651341266743,0.6085933745240636,2,1,0.0271120509738787,0.8323239026625466,-0.9304294802161176,1
13950,-0.939262230336225,-0.4018780815330641,-0.2834597135077774,-0.0574118984448296,-0.391206124585127,1,1,-0.3497056752843231,0.2774936359818056,0.7837396328312803,1
13951,0.5465910074182813,-0.3710987711891144,-0.3175997703129445,-0.0987538825506105,-0.336272086172534,6,1,-0.3744465692998253,-0.1276789122795124,-0.1316881902857437,0
13952,0.9158030240724312,0.3829943322376516,0.9282009279647296,-0.0321932881403033,0.5646461437939894,4,1,1.0979384838520518,2.571657519881821,-5.12132449055791,0
13953,-0.9752829148878496,-0.5173004953228753,1.0561398359261869,1.539318882680692,-0.6658763166480914,1,1,-0.0828291799458799,0.1345631220633389,-0.1103756621121017,1
13954,-1.029313941715286,-0.4788263573929381,-0.4309954298868838,-0.0955498787824124,-0.4900873937277942,4,1,-0.3795517219100203,-0.4556432179652332,-0.0564145302988046,0
13955,0.3484772423843471,-0.4172677367050389,-0.4875457916477159,-0.1762701027489496,-0.391206124585127,4,1,-0.441023786009719,-0.1884299080237459,-0.5034832136695084,0
13956,-0.9932932571636616,0.4984167460274628,-0.1474216681501534,-0.2076900106693431,0.597606566841545,6,1,-0.3949786031126055,0.035976202933189,0.0908326144342668,0
13959,-0.3269105929586103,0.0367270908682182,-0.3544667768473447,-0.2102738846759544,0.1141870288107276,2,1,-0.4011636514225,-0.1434588672040101,0.1778731913846814,1
13960,-0.849210518957164,-0.5788591160107746,-0.5323857416280473,-0.079219795060629,-0.6329158936005357,4,1,-0.4897662554403453,-0.4147153291879084,-0.1248900764938197,0
13962,-0.849210518957164,-0.5865539435967619,-0.5617197912863038,-0.1181846150803275,-0.6329158936005357,4,1,-0.5216533119462339,-0.2681801894950856,-0.3700547802443841,0
13963,1.7352735976218865,-0.4018780815330641,-0.322391272408104,-0.0811835393056536,-0.3692325092200898,1,1,-0.3779189140058674,-0.0084476263554542,0.1309971067376426,1
13967,0.2674307021431922,-0.6558073918706486,-0.6046789195562244,0.1395826558192162,-0.731797162743203,6,1,-0.5259368047849183,-0.510681624353513,0.035669011064528,0
13969,-0.9752829148878496,4.145765021785495,3.733898099653492,-0.1280033363054504,2.9158229878529647,3,1,0.2544319751142284,3.035303077185995,1.025508088823813,2
13971,-0.8762260323708824,0.4753322632695006,0.689925959345395,-0.0861445773983473,0.5426725284289522,0,1,-0.1965681158223547,0.2268249522505509,0.190065652614093,1
13972,-0.4079571331997652,-0.5557746332528123,-0.5517113055779486,-0.1464005192325229,-0.5889686628704613,6,1,-0.5107737657179185,-0.1355708747743308,-0.591920493998991,0
13973,1.546165003725858,-0.5865539435967619,-0.5157146021486227,-0.0287825744515764,-0.6329158936005357,4,1,-0.3325226496148679,-0.510681624353513,0.035669011064528,0
13974,-0.5970657270957933,-0.4557418746349759,-0.4437260303072217,-0.1247993325372524,-0.4461401629977198,4,1,-0.1760148585101461,-0.510681624353513,0.035669011064528,0
13975,-0.7591588075781031,1.929654677021121,0.5777632291703111,-0.2002484535303025,1.8830630656962184,1,1,-0.0796588696633099,1.3232813320415104,0.5307632783234506,2
13976,0.8167461415554642,-0.5942487711827493,-0.470613561236769,0.0925561488988904,-0.6439027012830543,1,1,-0.2344700822547466,-0.510681624353513,0.035669011064528,1
