Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
13911,57,148,2580.91,17.44,120,4,1,430.15166666666664,236.70033404426508,-10.261999999999995
13914,11,33,626.45,18.98,28,0,1,626.45,0.0,0.0
13917,49,18,272.04,15.11,16,4,1,136.01999999999998,99.90004604603544,141.28
13918,49,30,1212.8400000000001,40.43,30,4,1,606.4200000000001,577.3102604319449,816.44
13919,59,26,348.81,13.42,23,2,0,174.405,29.337860351429864,-41.49000000000001
13922,351,7,172.25,24.61,7,3,1,172.25,0.0,0.0
13923,53,20,351.13,17.56,20,0,1,351.13,0.0,0.0
13924,1,117,1838.8500000000001,15.72,90,2,1,459.7125,185.29375837212288,-89.227
13925,92,41,678.25,16.54,28,3,1,226.08333333333334,137.45326199597207,-98.96
13926,23,11,223.85000000000002,20.35,11,2,1,223.85000000000002,0.0,0.0
13927,74,21,348.99,16.62,21,0,1,348.99,0.0,0.0
13928,10,27,464.57,17.21,23,1,1,154.85666666666665,73.47045415221915,67.46000000000001
13929,169,9,842.65,93.63,8,3,1,421.32500000000005,11.985459941111952,16.94999999999999
13930,57,17,337.34,19.84,15,1,1,168.67000000000002,58.449446532880025,-82.66
13931,95,58,1237.53,21.34,56,0,1,618.7650000000001,340.1961434966599,481.11
13932,294,16,307.4,19.21,16,4,1,307.4,0.0,0.0
13933,109,23,608.79,26.47,23,3,1,304.395,4.81539717988041,6.810000000000002
13934,263,31,922.1,29.75,31,0,1,922.1,0.0,0.0
13936,179,26,376.58,14.48,26,0,1,376.58,0.0,0.0
13937,169,9,158.85,17.65,9,3,1,158.85,0.0,0.0
13938,35,7,71.66,10.24,7,4,1,71.66,0.0,0.0
13939,23,45,568.55,12.63,43,1,1,189.51666666666665,14.358079026573625,-3.079999999999998
13940,17,49,839.14,17.13,39,0,1,209.785,25.046598571462756,6.546000000000001
13941,21,45,5112.96,113.62,24,1,1,1022.592,196.8280308289447,32.12799999999998
13946,79,11,561.57,51.05,11,6,1,187.19000000000003,102.16248969166718,-67.125
13947,65,5,90.60000000000001,18.12,5,2,1,90.60000000000001,0.0,0.0
13948,360,3,102.0,34.0,3,1,1,102.0,0.0,0.0
13949,2,160,2427.32,15.17,124,2,1,606.83,257.0888371750123,-156.32399999999998
13950,11,35,745.0600000000001,21.29,33,1,1,248.35333333333335,150.8787991512835,121.04500000000002
13951,176,39,674.45,17.29,38,6,1,224.8166666666667,73.31743607992122,-27.08
13952,217,137,3251.071,23.73,120,4,1,1625.5355,590.0459606678958,-834.451
13953,7,20,3515.68,175.78,8,1,1,502.23999999999995,123.51789937764754,-23.63142857142857
13954,1,25,439.92,17.6,24,4,1,219.95999999999998,10.535891039679552,-14.900000000000006
13955,154,33,322.96,9.79,33,4,1,161.48,61.687995590714394,-87.24
13956,5,152,1026.42,6.75,123,6,1,205.28400000000002,104.64560444662739,8.926000000000002
13959,79,92,598.2,6.5,79,2,1,199.4,70.29671116062258,23.00999999999999
13960,21,12,230.22,19.18,11,4,1,115.11,18.3706341752265,-25.97999999999999
13962,21,11,169.54999999999998,15.41,11,4,1,84.775,46.42156018489684,-65.64999999999999
13963,308,35,664.54,18.99,35,1,1,221.51333333333332,96.14164047556775,15.424999999999997
13967,145,2,80.7,40.35,2,6,1,80.7,0.0,0.0
13969,7,626,9053.94,14.46,334,3,1,823.0854545454546,678.8006938323448,160.16545454545457
13971,18,149,2758.26,18.51,118,0,1,394.03714285714284,141.17939529953674,24.98285714285715
13972,70,15,190.25,12.68,15,6,1,95.125,71.8066936294939,-101.55000000000001
13973,287,11,264.7,24.06,11,4,1,264.7,0.0,0.0
13974,49,28,413.59000000000003,14.77,28,4,1,413.59000000000003,0.0,0.0
13975,31,338,2526.28,7.47,240,1,1,505.256,351.0718268816226,80.11099999999999
13976,206,10,357.98,35.8,10,1,1,357.98,0.0,0.0
13978,14,15,196.79,13.12,14,1,1,98.39500000000001,85.69427081199771,-121.19000000000001
13979,73,54,869.87,16.11,54,1,1,869.87,0.0,0.0
13980,60,11,200.14,18.19,11,0,1,200.14,0.0,0.0
13982,39,111,1871.81,16.86,72,0,1,467.95250000000004,131.44455798929067,49.03500000000002
13983,29,107,2603.43,24.33,91,0,1,289.27,97.72182189767034,-8.833
13984,26,16,920.51,57.53,14,2,1,184.102,140.60855528736508,-13.509
13985,4,349,7060.13,20.23,108,2,1,784.4588888888889,585.9907204138228,99.99316666666667
13986,17,13,320.46,24.65,12,1,1,320.46,0.0,0.0
13988,19,234,4147.96,17.73,188,2,1,691.3266666666667,294.78334211190884,-23.518285714285707
13989,65,41,1266.08,30.88,33,3,1,633.04,372.829121448419,-527.26
13990,213,16,311.3,19.46,16,1,1,311.3,0.0,0.0
13991,12,83,854.97,10.3,57,6,1,213.74249999999998,77.5110763590168,55.112999999999985
13992,30,5,76.8,15.36,5,2,1,76.8,0.0,0.0
13993,42,121,3466.36,28.65,66,2,1,433.295,193.33503407297914,35.339047619047605
13994,3,155,2313.14,14.92,122,0,1,462.62800000000004,543.2254909519619,94.04800000000002
13995,15,86,1393.69,16.21,55,3,1,278.738,97.78788304283921,-29.159999999999997
13999,10,208,3901.81,18.76,102,0,1,390.18100000000004,161.72975672398692,25.3400606060606
14000,211,15,635.66,42.38,15,3,1,635.66,0.0,0.0
14001,45,39,2043.0800000000002,52.39,34,1,1,681.0266666666666,356.28914456285827,216.35000000000002
14002,134,47,529.73,11.27,47,3,1,529.73,0.0,0.0
14004,43,171,4582.64,26.8,102,3,1,916.528,337.4809059339506,5.314999999999998
14005,9,84,2874.72,34.22,53,2,1,574.944,743.9985829825215,355.658
14006,115,30,962.19,32.07,22,1,1,320.73,32.04721048702989,-2.1699999999999875
14009,198,42,695.61,16.56,42,2,1,695.61,0.0,0.0
14012,277,11,328.8,29.89,11,0,1,328.8,0.0,0.0
14013,110,34,473.02,13.91,30,6,1,157.67333333333332,40.412301757426945,40.36
14014,77,39,505.18,12.95,39,4,1,505.18,0.0,0.0
14015,52,20,917.34,45.87,20,1,1,917.34,0.0,0.0
14016,161,160,4291.21,26.82,153,4,0,1072.8025,322.98509278035306,47.42900000000001
14019,46,66,1421.6100000000001,21.54,37,6,1,473.87000000000006,128.4845854567777,118.39500000000001
14020,16,39,642.8,16.48,37,2,1,321.4,13.774440097513898,-19.47999999999996
14021,155,22,631.9,28.72,22,3,1,210.63333333333333,86.89616408871761,-34.35000000000001
14022,225,28,440.0,15.71,28,3,1,440.0,0.0,0.0
14023,7,31,584.07,18.84,30,6,1,292.03499999999997,26.721565261039665,37.79000000000002
14024,121,16,327.7,20.48,16,6,1,327.7,0.0,0.0
14027,60,6,104.82,17.47,6,0,1,104.82,0.0,0.0
14029,63,15,467.66,31.18,15,4,1,233.82999999999998,97.0574767856655,137.25999999999996
14030,18,243,2360.09,9.71,210,0,1,393.34833333333336,198.69469237165512,-38.247714285714295
14031,7,250,17286.86,69.15,119,4,1,1571.5327272727272,871.0936577210387,-14.161454545454518
14032,2,143,2975.59,20.81,53,1,1,371.94875,166.23911946672308,-16.364166666666673
14034,22,89,651.8199999999999,7.32,82,3,1,325.90999999999997,209.30360723121805,-296.0
14035,28,66,1428.02,21.64,41,6,1,285.604,94.24475412456654,-11.110000000000008
14036,284,38,626.65,16.49,38,0,1,626.65,0.0,0.0
14037,176,28,147.20000000000002,5.26,27,4,1,73.6,54.02295808265222,-76.39999999999999
14038,78,92,1560.38,16.96,64,0,1,520.1266666666667,177.66708455235408,-121.17999999999999
14039,33,6,152.2,25.37,6,6,1,152.2,0.0,0.0
14040,40,235,3614.92,15.38,146,6,1,451.865,294.3415815972029,-2.2535714285714215
14041,266,21,141.41,6.73,21,4,1,141.41,0.0,0.0
14044,26,209,652.82,3.12,165,6,1,163.205,36.84156212757543,-16.36
14045,109,6,1659.75,276.62,4,3,1,553.25,324.82063896864685,40.80000000000001
14046,284,13,151.59,11.66,13,0,1,151.59,0.0,0.0
14047,8,32,1308.6100000000001,40.89,22,3,1,261.72200000000004,143.1851372175199,44.06999999999999
14048,305,85,409.93,4.82,83,0,1,409.93,0.0,0.0
14049,16,488,5681.72,11.64,348,2,1,1420.4299999999998,982.3969767868791,229.38000000000002
14050,31,54,746.36,13.82,49,3,1,373.18,159.52328983568515,-225.60000000000002
14051,0,210,15610.390000000001,74.34,52,1,1,1200.7992307692307,687.8346365038323,73.87802197802198
14052,19,56,225.35999999999999,4.02,56,6,1,225.35999999999999,0.0,0.0
14053,124,4,260.25,65.06,2,6,1,130.125,34.11790219225092,-48.25
14054,65,6,92.46000000000001,15.41,6,2,1,92.46000000000001,0.0,0.0
14055,106,10,725.6400000000001,72.56,10,3,1,725.6400000000001,0.0,0.0
14056,1,1106,8214.65,7.43,320,3,1,746.7863636363636,382.3508605527841,-2.281363636363637
14057,23,284,6217.96,21.89,179,1,1,565.2690909090909,275.9571167574609,-5.748090909090908
14059,266,8,183.6,22.95,8,4,1,183.6,0.0,0.0
14060,4,202,6140.42,30.4,86,2,1,472.34000000000003,262.11967126995,-14.746263736263742
14062,9,111,10464.85,94.28,60,3,1,1308.10625,473.1595078357373,-25.31440476190475
14064,29,80,1353.74,16.92,59,3,1,338.435,148.54494572350822,-93.94599999999998
14066,266,7,152.55,21.79,7,4,1,152.55,0.0,0.0
14067,63,52,374.7,7.21,51,4,1,187.35,52.7784501477639,-74.63999999999999
14068,320,24,265.85,11.08,22,6,1,265.85,0.0,0.0
14071,3,322,1424.0,4.42,270,1,1,356.0,143.7828559553143,-55.516
14073,32,13,151.04,11.62,13,0,1,151.04,0.0,0.0
14075,4,43,942.26,21.91,33,2,1,314.08666666666664,5.354711321194942,4.430000000000007
14076,129,46,122.47,2.66,43,1,1,122.47,0.0,0.0
14077,40,42,499.42,11.89,33,3,1,99.88399999999999,30.39591798251864,0.5019999999999997
14078,101,65,1049.37,16.14,46,2,1,174.89499999999998,50.13895601226655,16.932285714285715
14079,124,12,375.1,31.26,12,6,1,375.1,0.0,0.0
14080,32,4,45.599999999999994,11.4,4,0,1,45.599999999999994,0.0,0.0
14081,302,153,934.52,6.11,126,3,1,467.26,61.85770121819919,87.48000000000002
14082,364,29,182.25,6.28,28,4,1,182.25,0.0,0.0
14083,4,181,1018.43,5.63,162,0,1,169.73833333333332,228.7176496396084,2.424857142857143
14085,2,450,4448.54,9.89,272,3,1,444.854,303.4816086025643,-45.837090909090904
14087,2,69,194.42,2.82,61,2,1,194.42,0.0,0.0
14089,56,14,161.0,11.5,13,4,1,161.0,0.0,0.0
14090,324,1,76.32000000000001,76.32,1,2,1,76.32000000000001,0.0,0.0
14092,7,214,4076.9100000000003,19.05,117,2,1,370.6281818181818,125.34987928340271,3.2487272727272716
14093,12,105,442.85,4.22,95,6,1,442.85,0.0,0.0
14098,36,21,147.35,7.02,21,3,1,147.35,0.0,0.0
14099,16,250,3104.17,12.42,167,2,1,310.41700000000003,119.39122283484663,10.637515151515156
14100,137,26,194.9,7.5,24,0,1,194.9,0.0,0.0
14101,73,35,5976.79,170.77,15,4,1,996.1316666666667,187.6770515983951,9.939142857142864
14102,5,79,1360.28,17.22,35,2,1,453.42666666666656,352.20441242740463,-151.29999999999998
14104,154,21,216.21,10.3,21,0,1,108.105,4.461843789287117,-6.310000000000002
14105,239,74,1266.23,17.11,74,3,1,1266.23,0.0,0.0
14107,51,123,2703.23,21.98,61,4,1,386.17571428571426,147.95879165690502,6.293928571428573
14108,30,34,597.91,17.59,33,2,1,298.955,10.78337841309485,15.25
14109,72,9,144.2,16.02,9,2,1,144.2,0.0,0.0
14110,3,155,5683.15,36.67,94,4,1,631.4611111111111,272.26124386535645,-35.4445
14111,14,10,692.85,69.28,10,4,1,173.2125,155.44803191098947,80.475
14112,22,160,2915.15,18.22,117,6,1,583.03,233.22206735212688,-54.417
14113,3,34,1840.42,54.13,26,3,1,460.105,27.348917711675536,6.445999999999993
14114,273,15,386.53,25.77,15,3,1,193.265,2.637508293825835,-3.730000000000018
14116,19,72,1382.74,19.2,61,3,1,345.685,54.360073890065074,33.79
14117,143,3,90.0,30.0,3,1,1,90.0,0.0,0.0
14121,3,159,2780.15,17.49,148,1,1,926.7166666666667,783.0700182188905,269.03
14124,84,5,419.58,83.92,4,4,1,419.58,0.0,0.0
14125,10,167,2740.43,16.41,159,3,1,1370.2150000000001,105.76196126207178,149.56999999999994
14126,7,15,706.1300000000001,47.08,14,1,1,353.06500000000005,410.9209637509384,-581.1300000000001
14127,122,44,709.71,16.13,39,2,1,236.57000000000002,90.34836080416734,-28.574999999999985
14128,60,46,637.5,13.86,40,0,1,318.75,18.681761158948557,26.41999999999996
14129,1,52,1123.8600000000001,21.61,31,3,1,280.96500000000003,102.15245616234589,-74.12400000000002
14130,319,67,483.86,7.22,66,0,1,483.86,0.0,0.0
14132,2,200,3586.03,17.93,100,3,1,512.29,236.57276928392807,6.944642857142858
14133,129,28,605.64,21.63,25,4,1,302.82,21.46776187682359,-30.360000000000014
14135,1,134,4690.31,35.0,95,1,1,586.28875,265.2720046850833,-44.22964285714286
14138,1,47,982.38,20.9,40,4,1,491.19000000000005,207.91767794009246,-294.04
14139,46,26,415.82,15.99,26,0,1,415.82,0.0,0.0
14140,3,66,935.05,14.17,60,1,1,467.525,103.89519935973941,-146.93
14141,2,40,915.13,22.88,27,4,1,228.78250000000003,39.37140364528551,-18.110999999999997
14142,373,22,311.81,14.17,22,2,1,311.81,0.0,0.0
14143,133,7,115.8,16.54,7,4,1,115.8,0.0,0.0
14145,46,11,3742.2,340.2,6,0,1,1247.3999999999999,428.33949152512184,-118.79999999999994
14146,8,210,4191.0,19.96,183,3,1,1047.75,269.4217032831617,35.1
14147,78,5,483.4,96.68,4,3,1,241.70000000000002,83.2971788237753,117.80000000000001
14148,233,3,157.2,52.4,3,2,1,157.2,0.0,0.0
14149,220,28,446.62,15.95,28,1,1,446.62,0.0,0.0
14150,35,26,658.64,25.33,23,4,1,329.32,32.724901833313396,46.27999999999997
14152,75,49,621.29,12.68,47,1,1,310.645,5.4659354185719655,-7.729999999999961
14154,239,52,1345.62,25.88,52,3,1,1345.62,0.0,0.0
14155,266,6,118.75,19.79,6,4,1,118.75,0.0,0.0
14157,19,48,432.88,9.02,45,6,1,216.44,85.88518964291806,-121.46000000000001
14158,40,41,507.65999999999997,12.38,41,6,1,507.65999999999997,0.0,0.0
14159,19,1203,4690.64,3.9,500,6,1,670.0914285714287,261.0519506042537,93.73607142857142
14161,215,108,1110.52,10.28,87,6,1,370.17333333333335,168.44498043377052,140.59000000000003
14162,173,25,289.36,11.57,25,6,1,144.68,46.66904755831214,-66.0
14163,87,52,2445.91,47.04,36,1,1,611.4775,279.4004066299833,169.56300000000002
14164,70,29,1631.77,56.27,28,1,1,1631.77,0.0,0.0
14165,275,25,122.53999999999999,4.9,23,2,1,122.53999999999999,0.0,0.0
14167,39,52,574.84,11.05,27,0,1,143.71,25.54477245935066,10.562000000000003
14171,98,58,363.79,6.27,57,4,1,363.79,0.0,0.0
14173,10,29,450.84,15.55,28,1,1,150.28,49.77228244716129,46.495
14174,33,26,134.46,5.17,26,6,1,134.46,0.0,0.0
14175,59,149,3222.3,21.63,139,1,1,1074.1000000000001,862.8165131127244,846.8649999999999
14176,297,31,576.9000000000001,18.61,28,1,1,192.30000000000004,91.95812905882765,68.30000000000001
14177,86,42,559.41,13.32,37,0,1,279.705,228.57226701855149,323.25
14178,8,325,1600.93,4.93,190,1,1,266.82166666666666,137.222898587177,48.79685714285714
14179,40,165,719.78,4.36,135,1,1,719.78,0.0,0.0
14180,10,240,4748.52,19.79,112,2,1,395.71,253.73076052454425,-50.053636363636365
14184,66,24,452.89,18.87,24,1,1,452.89,0.0,0.0
14185,331,3,197.65,65.88,3,2,1,197.65,0.0,0.0
14188,30,65,2054.36,31.61,34,2,1,342.3933333333334,35.23621243361246,-12.273142857142851
14189,2,265,4654.08,17.56,176,3,1,387.84,129.1645906304327,6.961888111888113
14191,1,259,4684.76,18.09,145,1,1,585.595,367.2549232189698,34.308809523809515
14193,67,42,853.39,20.32,35,1,1,426.69500000000005,5.876057351660191,8.310000000000002
14194,4,579,11349.52,19.6,269,4,1,1134.952,612.4337269143676,58.71515151515152
14195,201,7,1012.0,144.57,7,4,1,506.0,455.9424525090858,-644.8
14196,106,6,335.52,55.92,6,3,1,335.52,0.0,0.0
14198,18,39,701.4,17.98,35,3,1,175.35000000000002,5.351168096780374,-3.3900000000000032
14199,218,2,185.39999999999998,92.7,2,3,1,185.39999999999998,0.0,0.0
14201,60,37,747.44,20.2,32,1,1,106.77714285714286,44.62737788782641,2.6807142857142847
14204,2,44,161.03,3.66,36,2,1,161.03,0.0,0.0
14205,16,24,466.7,19.45,23,6,1,233.35000000000002,14.778531726798837,20.900000000000006
14206,239,20,328.15999999999997,16.41,20,3,1,328.15999999999997,0.0,0.0
14208,94,10,151.74,15.17,10,1,1,151.74,0.0,0.0
14209,10,87,2073.43,23.83,55,1,1,345.5716666666667,86.43682558184716,-23.660285714285717
14210,105,102,1905.8400000000001,18.68,66,1,1,317.64000000000004,22.96752751168485,-3.934285714285722
14211,53,112,2241.1,20.01,87,0,1,448.21999999999997,282.37053679518334,100.863
14212,89,9,1070.48,118.94,9,6,1,1070.48,0.0,0.0
14214,30,67,1004.38,14.99,64,0,1,200.876,250.64166559053984,-130.584
14215,11,108,1789.72,16.57,98,0,1,357.944,249.37757904430785,4.914999999999998
14216,3,59,1839.3,31.17,47,2,1,919.65,471.06039549085426,-666.1800000000001
14217,1,100,2004.98,20.05,78,3,1,167.08166666666668,84.64181320378388,8.152727272727274
14218,42,12,169.48000000000002,14.12,12,4,1,169.48000000000002,0.0,0.0
14219,4,7,89.94,12.85,7,0,1,89.94,0.0,0.0
14220,247,21,632.4000000000001,30.11,21,3,1,316.20000000000005,4.553767670841345,6.439999999999998
14221,42,193,3432.8,17.79,123,1,1,490.40000000000003,168.04687877692544,-9.545357142857144
14222,177,41,683.17,16.66,41,2,1,683.17,0.0,0.0
14223,92,60,991.13,16.52,50,1,1,330.37666666666667,23.671206841505455,14.82000000000002
14224,110,118,1050.1200000000001,8.9,105,6,1,262.53,76.13379363550285,-5.588000000000003
14226,28,67,2232.19,33.32,64,4,1,558.0475,363.55880967412503,-247.91699999999997
14227,26,175,3350.96,19.15,117,4,1,670.192,274.0154690341405,-79.01700000000001
14229,51,40,1547.2,38.68,29,0,1,515.7333333333332,245.2921707542524,164.04999999999995
14231,183,50,925.71,18.51,47,3,1,308.57,0.7019259220174262,-0.5949999999999989
14232,42,115,2048.07,17.81,81,6,1,409.61400000000003,178.2560775401501,-49.00700000000002
14233,49,35,1462.72,41.79,30,2,1,365.68,197.99394755059222,100.63600000000001
14234,22,159,775.46,4.88,122,3,1,387.73,91.37233826492566,-129.21999999999997
14235,75,79,3144.86,39.81,65,3,1,786.215,549.3776554429567,-40.08600000000003
14236,80,15,490.86,32.72,15,1,1,245.43,79.37980725600183,112.25999999999999
14237,373,9,161.0,17.89,9,2,1,161.0,0.0,0.0
14238,326,8,146.85,18.36,8,0,1,146.85,0.0,0.0
14239,43,112,2380.85,21.26,83,3,1,297.60625,232.36383809740522,27.202738095238093
14240,30,42,890.34,21.2,37,2,1,445.17,308.7511049372941,436.64
14241,183,10,213.70000000000002,21.37,10,3,1,213.70000000000002,0.0,0.0
14242,234,16,280.55,17.53,13,1,1,140.27499999999998,2.722361107568214,3.8499999999999943
14243,8,141,2588.77,18.36,99,3,1,287.6411111111111,110.35803747852307,-35.407166666666676
14245,219,108,1693.45,15.68,107,0,1,846.725,223.97607294083892,-316.75
14246,110,75,1474.06,19.65,57,0,1,491.3533333333333,37.00435154591057,27.275000000000006
14247,278,20,136.77,6.84,19,6,1,136.77,0.0,0.0
14248,318,8,302.58,37.82,8,1,1,302.58,0.0,0.0
14250,7,111,1904.05,17.15,94,6,1,952.025,391.4613851326845,-553.6099999999999
14251,1,78,2879.7000000000003,36.92,37,3,1,959.9000000000001,418.06842837028483,-388.59000000000003
14256,260,53,969.0600000000001,18.28,51,4,1,484.53000000000003,55.621019408133805,-78.65999999999997
14257,64,106,3099.7200000000003,29.24,88,1,1,619.9440000000001,445.56511760908757,48.595000000000006
14258,9,111,12669.98,114.14,58,3,1,1583.7475,727.6779611054409,-64.02166666666669
14259,141,5,120.0,24.0,5,3,1,120.0,0.0,0.0
14261,50,52,1163.45,22.37,52,3,1,581.725,511.98066491811977,-724.05
14262,8,143,2618.23,18.31,87,3,1,374.03285714285715,182.2183138174541,33.12892857142857
14264,154,17,333.97,19.65,15,4,1,166.985,72.52794254630417,102.57000000000001
14265,109,31,530.18,17.1,31,0,0,265.09000000000003,18.44134485334513,26.079999999999984
14267,162,55,1516.24,27.57,25,3,1,758.12,110.64806912007097,-156.48000000000002
14270,331,29,492.65000000000003,16.99,29,2,1,492.65000000000003,0.0,0.0
14271,225,10,112.32000000000001,11.23,10,3,1,112.32000000000001,0.0,0.0
14272,73,33,437.96,13.27,33,1,1,218.98000000000002,122.88101643459822,173.78
14273,51,29,559.97,19.31,22,1,1,139.9925,60.97069972535988,11.680999999999996
14276,98,64,1119.74,17.5,52,6,1,373.24666666666667,29.52366056798063,29.07000000000002
14277,15,224,4180.2,18.66,194,3,0,2090.1,640.172053279429,905.3399999999999
14280,196,8,134.04,16.76,8,4,1,134.04,0.0,0.0
14282,3,156,3729.34,23.91,70,3,1,414.37111111111113,210.1626306247405,-4.566666666666669
14284,30,32,595.25,18.6,24,2,1,297.625,64.38207242703513,91.04999999999998
14285,21,27,1910.01,70.74,18,6,1,636.6700000000001,621.0544020454247,325.34000000000003
14286,23,280,4628.75,16.53,220,0,1,1542.9166666666667,781.6375657767053,-57.08999999999992
14287,8,9,176.63,19.63,9,3,1,88.315,7.120565286548529,10.069999999999993
14288,213,16,426.6,26.66,16,1,1,426.6,0.0,0.0
14289,8,47,911.26,19.39,33,2,1,151.87666666666667,86.5993380267232,-37.95142857142857
14290,11,101,2314.65,22.92,89,0,1,578.6625,355.81849814898607,-85.36100000000002
14291,1,237,3883.25,16.39,145,3,1,647.2083333333334,276.87853180892637,-34.37342857142856
14292,7,100,4871.93,48.72,64,0,1,811.9883333333333,458.0301494188638,22.791142857142855
14293,3,61,1046.56,17.16,51,0,1,261.64,96.09840893584037,-8.501999999999992
14295,40,5,166.20000000000002,33.24,5,6,1,166.20000000000002,0.0,0.0
14297,17,62,1305.33,21.05,48,1,1,435.10999999999996,180.81771290446076,173.89
14299,8,143,3965.62,27.73,94,2,1,566.5171428571429,318.3714797064526,-78.77142857142856
14300,18,3,43.2,14.4,3,0,1,43.2,0.0,0.0
14301,117,13,640.14,49.24,13,6,1,640.14,0.0,0.0
14304,222,17,383.45,22.56,17,6,1,383.45,0.0,0.0
14305,71,105,1858.96,17.7,96,2,1,619.6533333333333,545.6131422842868,-116.84500000000001
14306,51,33,2093.32,63.43,33,3,1,1046.66,928.1200767142149,-1312.56
14307,88,180,2995.7200000000003,16.64,150,2,1,599.144,145.68993129245408,-6.5100000000000025
14309,8,117,2352.53,20.11,74,3,1,336.0757142857143,92.2655159231846,17.113928571428573
14311,242,20,310.26,15.51,20,0,1,310.26,0.0,0.0
14312,46,87,1611.5900000000001,18.52,74,0,1,268.59833333333336,159.64115652508494,44.986
14314,106,8,120.0,15.0,8,3,1,120.0,0.0,0.0
14315,44,101,2481.13,24.57,64,2,1,496.226,345.165144358465,49.616000000000014
14317,64,24,508.58,21.19,24,3,1,508.58,0.0,0.0
14320,206,31,477.79,15.41,29,1,1,238.89499999999998,160.6758738890192,-227.23
14321,10,123,1530.75,12.45,111,0,1,306.15,23.006953296775293,-2.3489999999999953
14323,114,36,605.0600000000001,16.81,32,4,1,302.53,3.8325187540311187,5.420000000000016
14326,242,8,183.85,22.98,8,0,1,183.85,0.0,0.0
14327,163,12,311.65000000000003,25.97,12,2,1,311.65000000000003,0.0,0.0
14329,17,259,5014.84,19.36,218,4,1,835.8066666666667,469.77031697060926,-134.46742857142854
14331,124,28,462.66,16.52,27,2,1,231.33,215.42715195629359,-304.66
14332,22,26,866.3100000000001,33.32,22,1,1,288.77000000000004,173.7613504206272,80.965
14333,67,15,415.2,27.68,15,0,1,415.2,0.0,0.0
14334,16,162,2552.21,15.75,98,2,1,319.02625,50.647588558446856,-10.174166666666668
14335,16,63,468.26,7.43,55,6,0,234.13,176.94640092412166,-250.24
14336,16,90,1614.91,17.94,77,2,1,538.3033333333334,39.867102143663935,-16.950000000000017
14338,161,31,588.22,18.97,30,4,1,294.11,404.267088939973,-571.72
14339,242,14,309.52000000000004,22.11,14,0,1,309.52000000000004,0.0,0.0
14340,218,6,134.7,22.45,6,3,1,134.7,0.0,0.0
14341,45,129,2182.28,16.92,109,1,1,436.45599999999996,353.22384394318567,136.80300000000003
14342,21,21,668.5600000000001,31.84,18,4,1,222.85333333333332,102.23391674651488,-30.390000000000015
14344,127,71,889.9300000000001,12.53,56,2,1,177.98600000000002,116.20709629794561,-57.86800000000001
14345,38,6,108.98,18.16,6,1,1,108.98,0.0,0.0
14346,120,60,1021.58,17.03,55,3,1,510.78999999999996,351.2199382153582,496.7
14348,260,18,409.57,22.75,18,3,1,409.57,0.0,0.0
14349,10,31,133.5,4.31,31,1,1,133.5,0.0,0.0
14350,274,18,282.93,15.72,18,3,1,282.93,0.0,0.0
14351,164,1,51.0,51.0,1,1,1,51.0,0.0,0.0
14352,157,47,1078.96,22.96,44,1,1,359.65333333333336,220.29110225638556,1.1700000000000017
14353,215,6,90.6,15.1,6,6,1,90.6,0.0,0.0
14354,5,9,163.62,18.18,9,2,1,81.81,8.442854967367376,-11.939999999999998
14355,365,11,174.4,15.85,11,3,1,174.4,0.0,0.0
14356,79,33,701.23,21.25,33,0,1,701.23,0.0,0.0
14357,43,41,225.77,5.51,39,3,1,225.77,0.0,0.0
14359,19,55,912.1800000000001,16.59,44,1,1,304.06,178.35316005050205,-178.345
14360,31,118,2128.23,18.04,104,1,1,709.41,466.1977919295629,-461.86999999999995
14362,22,41,161.2,3.93,37,3,1,161.2,0.0,0.0
14364,108,69,3717.35,53.87,61,1,1,929.3375,601.9916934296795,-343.08500000000004
14367,8,524,9261.52,17.67,270,2,1,1029.0577777777778,387.62655661660284,-34.61333333333334
14368,319,8,155.0,19.38,8,0,1,155.0,0.0,0.0
14371,295,4,100.5,25.12,4,3,1,100.5,0.0,0.0
14373,358,4,76.55,19.14,4,3,1,76.55,0.0,0.0
14375,185,75,257.68,3.44,57,1,1,257.68,0.0,0.0
14377,191,11,617.05,56.1,11,2,1,308.525,8.591347391416557,-12.150000000000034
14379,44,46,348.1,7.57,39,2,1,174.05,89.1944493788711,126.14
14381,52,56,202.68,3.62,56,1,1,202.68,0.0,0.0
14382,26,131,626.07,4.78,121,6,1,626.07,0.0,0.0
14383,38,59,1247.69,21.15,49,3,1,415.8966666666667,229.2550859486728,43.894999999999996
14385,9,14,202.10999999999999,14.44,13,2,1,202.10999999999999,0.0,0.0
14386,296,7,142.4,20.34,7,2,1,142.4,0.0,0.0
14387,32,140,1770.56,12.65,125,0,1,590.1866666666666,218.38977295957184,200.03000000000003
14388,10,186,3212.84,17.27,124,4,1,458.9771428571429,217.72294257567236,65.19428571428571
14389,65,45,1043.46,23.19,33,2,1,521.73,297.81923410015014,421.18000000000006
14390,10,286,4652.82,16.27,135,3,1,775.4699999999999,725.0615728336456,318.86400000000003
14393,218,5,67.95,13.59,5,3,1,67.95,0.0,0.0
14395,2,350,3507.71,10.02,181,3,1,389.74555555555554,143.69438594732148,26.106833333333338
14396,65,73,487.99,6.68,71,2,1,243.995,189.00257154335225,267.28999999999996
